날짜,시가,고가,저가,종가,거래량,매수_기관합계,매수_기타법인,매수_개인,매수_외국인합계,매도_기관합계,매도_기타법인,매도_개인,매도_외국인합계,전체,predictable
2019-12-26,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-12-27,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-12-30,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-02,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-03,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-06,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-07,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-08,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-09,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-10,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-13,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-14,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-15,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-16,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-17,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-20,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-21,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-22,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-23,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-28,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-29,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-30,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-31,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-03,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-04,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-05,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-06,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-07,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-10,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-11,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-12,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-13,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-14,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-17,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-18,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-19,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-20,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-21,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-24,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-25,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-26,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-27,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-28,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-02,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-03,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-04,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-05,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-06,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-09,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-10,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-11,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-12,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-13,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-16,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-17,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-18,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-19,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-20,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-23,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-24,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-25,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-26,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-27,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-30,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-31,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-04-01,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-04-02,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-04-03,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-04-06,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-04-07,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-04-08,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-04-09,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-04-10,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-04-13,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-04-14,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-04-16,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-04-17,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-04-20,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-04-21,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-04-22,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-04-23,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-04-24,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-04-27,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-04-28,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-04-29,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-04,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-06,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-07,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-08,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-11,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-12,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-13,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-14,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-15,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-18,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-19,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-20,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-21,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-22,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-25,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-26,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-27,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-28,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-29,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-01,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-02,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-03,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-04,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-05,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-08,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-09,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-10,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-11,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-12,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-15,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-16,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-17,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-18,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-19,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-22,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-23,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-24,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-25,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-26,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-29,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-30,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-01,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-02,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-03,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-06,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-07,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-08,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-09,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-10,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-13,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-14,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-15,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-16,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-17,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-20,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-21,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-22,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-23,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-24,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-27,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-28,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-29,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-30,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-31,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-03,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-04,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-05,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-06,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-07,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-10,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-11,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-12,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-13,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-14,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-18,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-19,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-20,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-21,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-24,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-25,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-26,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-27,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-28,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-31,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-09-01,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-09-02,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-09-03,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-09-04,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-09-07,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-09-08,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-09-09,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-09-10,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-09-11,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-09-14,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-09-15,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-09-16,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-09-17,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-09-18,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-09-21,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-09-22,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-09-23,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-09-24,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-09-25,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-09-28,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-09-29,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-10-05,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-10-06,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-10-07,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-10-08,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-10-12,5273.0,5273.0,5273.0,5273.0,83027740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
